PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice
0907175060,020,RL,79,9236,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0,TA,Gd,PConc,Gd,TA,Gd,GLQ,1200,Unf,0,279,1479,GasA,Ex,Y,SBrkr,1494,0,0,1494,1,0,2,0,3,1,Gd,6,Typ,0,NA,Attchd,1997,RFn,2,576,TA,TA,Y,168,27,0,0,0,0,NA,NA,NA,0,7,2006,WD ,Normal,217000
0907180120,020,RL,78,10264,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,183,Gd,TA,PConc,Gd,TA,Av,ALQ,1162,Unf,0,426,1588,GasA,Ex,Y,SBrkr,1588,0,0,1588,0,0,2,0,3,1,Gd,6,Typ,0,NA,Attchd,1999,RFn,2,472,TA,TA,Y,158,29,0,0,0,0,NA,NA,NA,0,8,2006,WD ,Normal,214000
0907181090,060,RL,68,9272,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,500,Unf,0,342,842,GasA,Ex,Y,SBrkr,856,893,0,1749,0,0,2,1,3,1,Gd,7,Typ,0,NA,Attchd,1999,RFn,2,515,TA,TA,Y,140,85,0,0,0,0,NA,NA,NA,0,6,2006,WD ,Normal,196000
0907187010,060,RL,72,13426,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Mn,GLQ,894,Unf,0,57,951,GasA,Ex,Y,SBrkr,951,828,0,1779,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1999,Fin,2,586,TA,TA,Y,208,107,0,0,0,0,NA,NA,NA,0,9,2006,WD ,Normal,217000
0907192010,060,RL,95,13450,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,700,Unf,0,216,916,GasA,Ex,Y,SBrkr,920,941,0,1861,1,0,2,1,3,1,Gd,8,Typ,0,NA,BuiltIn,2002,RFn,2,492,TA,TA,Y,146,91,0,0,0,0,NA,NA,NA,0,6,2006,WD ,Normal,200000
0907201160,060,RL,50,8340,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,6,1977,1977,Gable,CompShg,HdBoard,Plywood,BrkFace,62,TA,TA,CBlock,Gd,TA,Av,GLQ,509,Unf,0,166,675,GasA,TA,Y,SBrkr,686,702,0,1388,0,0,1,1,3,1,TA,6,Typ,0,NA,Attchd,1977,Unf,1,317,TA,TA,Y,406,36,0,0,0,0,NA,NA,NA,0,12,2006,WD ,Normal,157500
0907201230,080,RL,42,10385,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,6,6,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,123,TA,TA,CBlock,TA,Gd,Av,ALQ,595,LwQ,400,0,995,GasA,TA,Y,SBrkr,1282,0,0,1282,0,1,2,0,3,1,TA,6,Typ,0,NA,Detchd,1989,Unf,3,672,Fa,TA,Y,386,0,0,0,0,0,NA,NA,NA,0,4,2006,WD ,Normal,174000
0907202140,020,RL,69,9920,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1969,1969,Gable,CompShg,HdBoard,Plywood,None,0,TA,TA,CBlock,Gd,TA,Gd,ALQ,523,Unf,0,448,971,GasA,TA,Y,SBrkr,971,0,0,971,0,0,1,1,3,1,TA,5,Typ,1,Po,Attchd,1969,Unf,1,300,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,5,2006,WD ,Normal,128500
0907227090,020,RL,60,7200,Pave,NA,Reg,Low,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,8,1972,1972,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,No,BLQ,437,Unf,0,427,864,GasA,Ex,Y,SBrkr,864,0,0,864,0,0,1,0,3,1,TA,5,Typ,0,NA,Detchd,1977,Unf,1,297,TA,TA,Y,0,0,0,0,0,0,NA,MnPrv,NA,0,3,2006,WD ,Normal,119900
0907230240,160,RH,NA,3612,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Landmrk,Norm,Norm,Twnhs,2Story,6,5,1993,1994,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,GLQ,338,Unf,0,292,630,GasA,Ex,Y,SBrkr,630,690,0,1320,0,0,2,1,3,1,TA,5,Typ,0,NA,Detchd,1993,Unf,2,484,TA,TA,Y,0,48,0,0,0,0,NA,MnPrv,NA,0,6,2006,WD ,Normal,137000
0907252050,060,RL,NA,9930,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,199,Gd,TA,PConc,Gd,TA,No,GLQ,456,Unf,0,370,826,GasA,Ex,Y,SBrkr,878,884,0,1762,0,0,2,1,3,1,Gd,6,Typ,0,NA,Attchd,2002,Fin,2,591,TA,TA,Y,320,54,0,0,0,0,NA,NA,NA,0,7,2006,WD ,Normal,222000
0907255010,020,RL,NA,11088,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,Stucco,Stucco,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,872,Unf,0,476,1348,GasA,Ex,Y,SBrkr,1358,0,0,1358,1,0,1,1,1,1,Gd,5,Typ,1,TA,Attchd,2002,Unf,2,418,TA,TA,Y,68,166,0,0,0,0,NA,NA,NA,0,6,2006,WD ,Normal,220000
0907255050,020,RL,NA,14781,Pave,NA,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,178,Gd,TA,PConc,Gd,TA,Gd,Unf,0,Unf,0,1753,1753,GasA,Ex,Y,SBrkr,1787,0,0,1787,0,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,2001,RFn,3,748,TA,TA,Y,198,150,0,0,0,0,NA,NA,NA,0,8,2006,WD ,Normal,275000
0907262080,060,RL,70,8726,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,872,872,GasA,Ex,Y,SBrkr,872,1037,0,1909,0,0,2,1,4,1,Gd,8,Typ,0,NA,BuiltIn,2002,RFn,2,529,TA,TA,Y,0,108,0,0,0,0,NA,NA,NA,0,9,2006,WD ,Normal,197000
0907265030,020,RL,NA,8125,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,Stone,295,Gd,TA,PConc,Gd,TA,No,GLQ,986,Unf,0,668,1654,GasA,Ex,Y,SBrkr,1654,0,0,1654,1,0,2,0,3,1,Gd,6,Typ,0,NA,Attchd,2002,Unf,3,900,TA,TA,Y,0,136,0,0,0,0,NA,NA,NA,0,2,2006,WD ,Normal,230000
0907270050,060,RL,67,10566,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,261,Gd,TA,PConc,Gd,TA,Av,GLQ,920,Unf,0,170,1090,GasA,Ex,Y,SBrkr,1090,1124,0,2214,1,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1999,Fin,3,646,TA,TA,Y,197,80,0,0,0,0,NA,NA,NA,0,7,2006,WD ,Normal,268500
0907275030,060,RL,NA,21533,Pave,NA,IR2,Lvl,AllPub,FR2,Gtl,CollgCr,Feedr,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1065,1065,GasA,Ex,Y,SBrkr,1065,984,0,2049,0,0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1997,Unf,2,467,TA,TA,Y,120,48,0,0,0,0,NA,NA,NA,0,8,2006,WD ,Normal,210900
0907285010,060,RL,90,11250,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,227,TA,TA,PConc,Gd,TA,Mn,ALQ,796,Unf,0,258,1054,GasA,Ex,Y,SBrkr,1070,869,0,1939,0,1,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1998,RFn,3,555,TA,TA,Y,128,84,0,0,0,0,NA,NA,NA,0,5,2006,WD ,Normal,227000
0907285100,060,RL,90,11250,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1995,1996,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,Gd,PConc,Gd,Gd,Av,GLQ,685,Unf,0,245,930,GasA,Ex,Y,SBrkr,950,1045,0,1995,1,0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1995,RFn,2,610,TA,TA,Y,275,170,0,0,0,0,NA,NA,NA,0,7,2006,WD ,Normal,237000
0907290020,060,RL,75,9750,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,6,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,Av,GLQ,975,Unf,0,133,1108,GasA,Ex,Y,SBrkr,1108,989,0,2097,1,0,2,1,3,1,Gd,8,Typ,1,TA,Detchd,1998,RFn,2,583,TA,TA,Y,253,170,0,0,0,0,NA,NA,NA,0,6,2006,WD ,Normal,274300
0907290080,020,RL,70,9100,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,24,Unf,0,1836,1860,GasA,Ex,Y,SBrkr,1836,0,0,1836,0,0,2,0,3,1,Gd,8,Typ,1,Gd,Attchd,2004,Fin,2,484,TA,TA,Y,120,33,0,0,0,0,NA,NA,NA,0,10,2006,WD ,Normal,216837
0907290230,120,RM,37,4435,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,169,Gd,TA,PConc,Gd,TA,Mn,GLQ,662,Unf,0,186,848,GasA,Ex,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,Gd,3,Typ,1,Gd,Attchd,2004,RFn,2,420,TA,TA,Y,140,0,0,0,0,0,NA,NA,NA,0,5,2006,WD ,Normal,155900
0907290260,060,RL,120,15611,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1079,1079,GasA,Ex,Y,SBrkr,1079,840,0,1919,0,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2006,RFn,2,685,Gd,TA,Y,0,51,0,0,0,0,NA,NA,NA,0,7,2006,New,Partial,233230
0907401050,020,RL,70,8810,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,1000,Unf,0,390,1390,GasA,Ex,Y,SBrkr,1390,0,0,1390,1,0,2,0,3,1,Gd,7,Typ,0,NA,Attchd,2003,RFn,2,545,TA,TA,Y,0,68,0,0,0,0,NA,NA,NA,0,3,2006,WD ,Normal,207000
0907401080,060,RL,41,12393,Pave,NA,IR2,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,847,847,GasA,Ex,Y,SBrkr,847,1101,0,1948,0,0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,2004,Fin,2,434,TA,TA,Y,100,48,0,0,0,0,NA,NA,NA,0,9,2006,WD ,Normal,195000
0907405030,020,RL,70,9135,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,120,Gd,TA,PConc,Gd,TA,Av,GLQ,340,Unf,0,1342,1682,GasA,Ex,Y,SBrkr,1700,0,0,1700,1,0,2,0,3,1,Gd,7,Typ,0,NA,Attchd,2003,RFn,2,544,TA,TA,Y,192,23,0,0,0,0,NA,NA,NA,0,5,2006,WD ,Normal,200000
0907410040,060,RL,74,8581,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,Gd,Mn,Unf,0,Unf,0,851,851,GasA,Ex,Y,SBrkr,851,886,0,1737,0,0,2,1,3,1,Gd,7,Typ,0,NA,Attchd,2006,RFn,2,578,TA,TA,Y,0,105,0,0,0,0,NA,NA,NA,0,8,2006,New,Partial,203160
0907410100,060,RL,70,8400,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,784,784,GasA,Ex,Y,SBrkr,784,827,0,1611,0,0,2,1,3,1,Gd,6,Typ,0,NA,Attchd,2005,RFn,2,572,TA,TA,Y,144,36,0,0,0,0,NA,NA,NA,0,3,2006,WD ,Normal,195800
0907410110,020,RL,84,10084,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,196,Gd,TA,PConc,Gd,TA,Av,GLQ,24,Unf,0,1528,1552,GasA,Ex,Y,SBrkr,1552,0,0,1552,0,0,2,0,3,1,Gd,7,Typ,0,NA,Attchd,2005,RFn,3,782,TA,TA,Y,144,20,0,0,0,0,NA,NA,NA,0,7,2006,New,Partial,212900
0907412010,060,RL,89,11645,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,860,860,GasA,Ex,Y,SBrkr,860,860,0,1720,0,0,2,1,3,1,Gd,7,Typ,0,NA,Attchd,2004,RFn,2,565,TA,TA,Y,0,70,0,0,0,0,NA,NA,NA,0,8,2006,WD ,Normal,196500
0907414040,020,RL,65,8772,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Mn,GLQ,996,Unf,0,340,1336,GasA,Ex,Y,SBrkr,1336,0,0,1336,1,0,2,0,3,1,Gd,6,Typ,0,NA,Attchd,2005,Unf,2,502,TA,TA,Y,136,43,0,0,0,0,NA,NA,NA,0,9,2006,New,Partial,198000
0907420070,060,RL,65,8461,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,728,728,GasA,Ex,Y,SBrkr,728,728,0,1456,0,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2005,Fin,2,390,TA,TA,Y,0,24,0,0,0,0,NA,NA,NA,0,7,2006,New,Partial,163990
0908102020,070,RL,67,8777,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,Edwards,Feedr,Norm,1Fam,2Story,4,6,1910,2000,Gable,CompShg,Plywood,Plywood,None,0,TA,Gd,CBlock,Gd,TA,No,Rec,173,BLQ,337,166,676,GasA,Gd,Y,SBrkr,760,676,0,1436,1,0,2,0,3,1,TA,6,Min1,0,NA,Attchd,1950,Unf,2,528,TA,TA,Y,147,0,0,0,0,0,NA,NA,Shed,420,10,2006,WD ,Normal,98000
0908102320,020,RL,134,17755,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,4,1959,1959,Gable,CompShg,HdBoard,Plywood,BrkFace,132,TA,TA,CBlock,TA,TA,No,BLQ,176,Unf,0,1290,1466,GasA,TA,Y,SBrkr,1466,0,0,1466,0,0,1,1,3,1,Fa,6,Typ,2,Gd,Attchd,1959,Fin,2,528,TA,TA,Y,0,140,0,0,100,0,NA,NA,NA,0,11,2006,WD ,Normal,149900
0908102330,020,RL,67,8877,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1951,1951,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,Fa,Fa,No,LwQ,836,Unf,0,0,836,GasA,TA,Y,FuseF,1220,0,0,1220,0,0,1,0,2,1,TA,6,Typ,0,NA,Detchd,1951,Unf,2,396,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,4,2006,COD,Normal,102000
0908127050,020,RL,73,16133,Pave,NA,Reg,HLS,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,4,1969,1969,Gable,CompShg,HdBoard,Plywood,None,0,TA,TA,CBlock,Gd,TA,Mn,ALQ,847,Unf,0,329,1176,GasA,TA,Y,SBrkr,1176,0,0,1176,1,0,1,0,2,1,TA,5,Typ,0,NA,Attchd,1969,Unf,1,360,TA,TA,Y,0,92,0,0,112,0,NA,NA,NA,0,12,2006,WD ,Abnorml,119900
0908128100,060,RL,62,7162,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,7,5,2003,2004,Hip,CompShg,HdBoard,Stucco,BrkFace,190,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,796,796,GasA,Ex,Y,SBrkr,806,918,0,1724,0,0,2,1,3,1,Gd,8,Typ,1,Gd,BuiltIn,2003,Fin,2,616,TA,TA,Y,168,57,0,0,0,0,NA,NA,NA,0,5,2006,WD ,Normal,196500
0908130020,020,RL,75,8050,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,NA,NA,TA,TA,PConc,Gd,TA,Av,GLQ,475,ALQ,297,142,914,GasA,Ex,Y,SBrkr,914,0,0,914,1,0,1,0,2,1,Gd,4,Typ,0,NA,NA,NA,NA,0,0,NA,NA,N,32,0,0,0,0,0,NA,NA,NA,0,4,2006,WD ,Normal,117250
0908186090,180,RM,35,3675,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,82,TA,TA,PConc,Gd,TA,Gd,GLQ,547,Unf,0,0,547,GasA,Gd,Y,SBrkr,1072,0,0,1072,1,0,1,0,2,1,TA,5,Typ,0,NA,Basment,2005,Fin,2,525,TA,TA,Y,0,44,0,0,0,0,NA,NA,NA,0,10,2006,New,Partial,142500
0908188110,160,RM,24,2522,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,970,970,GasA,Ex,Y,SBrkr,970,739,0,1709,0,0,2,0,3,1,Gd,7,Maj1,0,NA,Detchd,2004,Unf,2,380,TA,TA,Y,0,40,0,0,0,0,NA,NA,NA,0,5,2006,WD ,Normal,134000
0908188140,160,RM,24,2522,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,970,970,GasA,Ex,Y,SBrkr,970,739,0,1709,0,0,2,0,3,1,Gd,7,Maj1,0,NA,Detchd,2004,Unf,2,380,TA,TA,Y,0,40,0,0,0,0,NA,NA,NA,0,4,2006,WD ,Normal,137500
0908225180,050,RL,56,6956,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,7,1948,1950,Gable,CompShg,VinylSd,VinylSd,None,0,TA,Gd,CBlock,Fa,TA,Mn,Unf,0,Unf,0,624,624,GasA,Ex,Y,SBrkr,624,312,0,936,0,0,1,0,3,1,TA,5,Typ,0,NA,Attchd,1948,Unf,1,265,TA,Po,Y,0,0,0,0,0,0,NA,NA,NA,0,4,2006,WD ,Normal,97900
0908227010,050,RL,72,7822,Pave,NA,Reg,Bnk,AllPub,Corner,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,6,3,1915,1950,Gable,CompShg,AsbShng,AsbShng,None,0,TA,Fa,BrkTil,Fa,Fa,No,Unf,0,Unf,0,832,832,GasA,TA,Y,FuseF,846,492,0,1338,0,0,2,0,3,1,TA,7,Typ,0,NA,Detchd,1974,Unf,2,528,TA,TA,N,0,0,208,0,0,0,NA,GdPrv,NA,0,5,2006,WD ,AdjLand,92000
0908227030,050,RL,62,8707,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,Edwards,Feedr,Norm,1Fam,1.5Fin,4,5,1924,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,1093,1093,GasA,TA,N,FuseF,1093,576,0,1669,0,0,1,1,4,1,TA,9,Min2,0,NA,Attchd,1924,Unf,1,288,Fa,TA,Y,0,0,56,0,0,0,NA,NA,NA,0,5,2006,WD ,AdjLand,107000
0908227040,050,RL,58,8410,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,Edwards,Feedr,Norm,1Fam,1.5Fin,5,3,1910,1996,Gambrel,CompShg,Wd Sdng,VinylSd,None,0,TA,Fa,PConc,TA,TA,No,Unf,0,Unf,0,658,658,GasA,TA,Y,SBrkr,658,526,0,1184,0,0,1,0,5,1,TA,8,Typ,0,NA,NA,NA,NA,0,0,NA,NA,N,0,151,0,0,0,0,NA,NA,NA,0,5,2006,WD ,AdjLand,81000
0908275220,020,RL,60,8172,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1955,1990,Hip,CompShg,WdShing,Plywood,None,0,TA,TA,CBlock,TA,TA,No,Rec,167,Unf,0,697,864,GasA,TA,Y,SBrkr,864,0,0,864,1,0,1,0,2,1,TA,5,Typ,0,NA,Detchd,1957,Unf,2,572,TA,TA,N,0,0,0,0,0,0,NA,NA,NA,0,4,2006,WD ,Normal,115000
0908275290,020,RL,60,16012,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,4,1954,1968,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,60,TA,TA,CBlock,TA,TA,No,Rec,691,Unf,0,263,954,GasA,Ex,Y,SBrkr,1482,0,0,1482,0,1,2,0,3,1,TA,6,Min1,1,Gd,2Types,1956,Unf,2,609,TA,TA,Y,0,30,0,0,0,0,NA,MnPrv,NA,0,10,2006,WD ,Abnorml,125000
0909101050,050,RL,45,8248,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1918,1950,Gable,CompShg,Stucco,Stucco,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,686,686,GasW,Gd,Y,SBrkr,686,564,0,1250,0,1,1,1,3,1,Fa,7,Typ,0,NA,Detchd,1955,Unf,1,280,TA,TA,P,207,0,96,0,0,0,NA,NA,NA,0,7,2006,WD ,Normal,116000
0909101080,050,RL,45,8248,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,4,1922,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,864,864,GasA,TA,N,SBrkr,964,0,450,1414,0,0,1,0,3,1,TA,8,Typ,1,Gd,NA,NA,NA,0,0,NA,NA,N,0,0,112,0,0,0,NA,NA,NA,0,9,2006,COD,Abnorml,83000
0909201180,190,RH,58,6430,Pave,NA,Reg,Bnk,AllPub,Corner,Gtl,SWISU,Feedr,Norm,2fmCon,1.5Fin,6,6,1945,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,Av,BLQ,780,Unf,0,0,780,GasA,TA,N,FuseF,816,524,0,1340,1,0,1,0,3,1,TA,6,Typ,0,NA,Attchd,1945,Unf,1,440,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,7,2006,WD ,Abnorml,128000
0909250070,070,RL,43,7000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,7,8,1926,1997,Gable,CompShg,Wd Sdng,Stucco,None,0,TA,TA,BrkTil,TA,TA,No,ALQ,424,Unf,0,200,624,GasA,Ex,Y,SBrkr,743,736,0,1479,1,0,1,0,3,1,Gd,6,Typ,2,Gd,Detchd,1926,Unf,1,312,TA,TA,Y,530,0,56,0,0,0,NA,MnPrv,NA,0,5,2006,WD ,Normal,160000
