pid,ms_sub_class,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod_add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmt_fin_type_1,bsmt_fin_sf_1,bsmt_fin_type_2,bsmt_fin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,x1st_flr_sf,x2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abv_gr,kitchen_abv_gr,kitchen_qual,tot_rms_abv_grd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,x3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,sale_condition,sale_price
x0528235190,x060,rl,59,9171,pave,none,ir1,lvl,all_pub,inside,gtl,gilbert,norm,norm,one_fam,x2story,7,5,2004,2005,gable,comp_shg,vinyl_sd,vinyl_sd,none,0,gd,ta,p_conc,gd,ta,av,unf,0,unf,0,848,848,gas_a,ex,y,s_brkr,848,750,0,1598,0,0,2,1,3,1,gd,7,typ,1,gd,attchd,2004,fin,2,433,ta,ta,y,100,48,0,0,0,0,none,none,none,0,7,2006,wd,normal,201490
x0528275060,x060,rl,NA,8121,pave,none,ir1,lvl,all_pub,inside,gtl,gilbert,norm,norm,one_fam,x2story,6,5,2000,2000,gable,comp_shg,vinyl_sd,vinyl_sd,none,0,ta,ta,p_conc,gd,ta,no,unf,0,unf,0,953,953,gas_a,ex,y,s_brkr,953,711,0,1664,0,0,2,1,3,1,ta,7,typ,1,ta,attchd,2000,r_fn,2,460,ta,ta,y,100,40,0,0,0,0,none,none,none,0,1,2006,wd,normal,172400
x0528275080,x060,rl,NA,8658,pave,none,ir1,lvl,all_pub,inside,gtl,gilbert,norm,norm,one_fam,x2story,6,5,2000,2000,gable,comp_shg,vinyl_sd,vinyl_sd,none,0,ta,ta,p_conc,gd,ta,no,alq,732,unf,0,250,982,gas_a,ex,y,s_brkr,1008,881,0,1889,0,0,2,1,3,1,ta,9,typ,1,ta,attchd,2000,fin,2,431,ta,ta,y,0,0,0,0,0,0,none,none,none,0,4,2006,wd,normal,215000
x0528290140,x060,rl,58,10852,pave,none,ir1,lvl,all_pub,inside,gtl,gilbert,rr_an,norm,one_fam,x2story,6,5,2000,2000,gable,comp_shg,vinyl_sd,vinyl_sd,none,0,ta,ta,p_conc,gd,ta,no,glq,786,unf,0,173,959,gas_a,ex,y,s_brkr,959,712,0,1671,1,0,2,1,3,1,ta,7,typ,1,ta,attchd,2000,fin,2,472,ta,ta,y,0,38,0,0,0,0,none,none,none,0,2,2006,wd,normal,173000
x0528292080,x060,rl,NA,12104,pave,none,ir1,lvl,all_pub,fr3,gtl,gilbert,norm,norm,one_fam,x2story,7,5,2006,2006,gable,comp_shg,vinyl_sd,vinyl_sd,none,0,gd,ta,p_conc,gd,ta,no,unf,0,unf,0,1035,1035,gas_a,gd,y,s_brkr,1082,1240,0,2322,0,0,3,1,4,1,gd,8,typ,0,none,attchd,2006,r_fn,3,617,ta,ta,y,400,45,0,0,0,0,none,none,none,0,8,2006,new,partial,287602
x0528294070,x060,rl,66,8738,pave,none,ir1,lvl,all_pub,inside,gtl,gilbert,norm,norm,one_fam,x2story,7,5,1999,1999,gable,comp_shg,vinyl_sd,vinyl_sd,brk_face,302,gd,ta,p_conc,gd,ta,no,unf,0,unf,0,975,975,gas_a,ex,y,s_brkr,1005,1286,0,2291,0,0,2,1,4,1,gd,8,typ,1,ta,built_in,1999,fin,2,429,ta,ta,y,192,0,0,0,0,0,none,none,none,0,2,2006,wd,normal,230000
x0528315070,x060,rl,84,9660,pave,none,ir1,lvl,all_pub,inside,gtl,no_ridge,norm,norm,one_fam,x2story,8,5,1998,1998,gable,comp_shg,vinyl_sd,vinyl_sd,brk_face,242,gd,ta,p_conc,gd,ta,no,glq,791,unf,0,253,1044,gas_a,ex,y,s_brkr,1079,897,0,1976,1,0,2,1,3,1,gd,7,typ,1,ex,attchd,1998,fin,3,885,ta,ta,y,210,31,0,0,0,0,none,none,none,0,2,2006,wd,normal,286000
x0528320060,x060,rl,118,35760,pave,none,ir1,lvl,all_pub,cul_d_sac,gtl,no_ridge,norm,norm,one_fam,x2story,10,5,1995,1996,hip,comp_shg,hd_board,hd_board,brk_face,1378,gd,gd,p_conc,ex,ta,gd,glq,1387,unf,0,543,1930,gas_a,ex,y,s_brkr,1831,1796,0,3627,1,0,3,1,4,1,gd,10,typ,1,ta,attchd,1995,fin,3,807,ta,ta,y,361,76,0,0,0,0,none,none,none,0,7,2006,wd,normal,625000
x0528327010,x060,rl,NA,9233,pave,none,ir1,lvl,all_pub,inside,gtl,no_ridge,norm,norm,one_fam,x2story,9,5,2000,2000,gable,comp_shg,vinyl_sd,vinyl_sd,brk_face,877,gd,ta,p_conc,ex,ta,av,glq,1182,unf,0,358,1540,gas_a,ex,y,s_brkr,1540,1315,0,2855,1,0,2,1,4,1,ex,9,typ,1,ta,attchd,2000,r_fn,3,774,ta,ta,y,247,55,0,0,0,0,none,none,none,0,3,2006,wd,normal,405000
x0528344060,x060,rl,78,12011,pave,none,ir1,lvl,all_pub,cul_d_sac,gtl,no_ridge,norm,norm,one_fam,x2story,8,5,1998,1998,gable,comp_shg,vinyl_sd,vinyl_sd,brk_face,530,gd,ta,p_conc,gd,ta,av,glq,956,unf,0,130,1086,gas_a,ex,y,s_brkr,1086,838,0,1924,1,0,2,1,3,1,gd,7,typ,1,ta,attchd,1998,r_fn,2,592,ta,ta,y,208,75,0,0,374,0,none,none,none,0,6,2006,wd,normal,280000
x0528348010,x060,rl,93,12090,pave,none,reg,lvl,all_pub,corner,gtl,no_ridge,norm,norm,one_fam,x2story,8,5,1998,1998,hip,comp_shg,vinyl_sd,vinyl_sd,brk_face,650,gd,ta,p_conc,gd,ta,no,unf,0,unf,0,1141,1141,gas_a,gd,y,s_brkr,1165,1098,0,2263,0,0,2,1,4,1,gd,10,typ,1,ta,built_in,1998,fin,2,420,ta,ta,y,144,123,0,0,0,0,none,none,none,0,7,2006,wd,abnorml,258000
x0528358030,x060,rl,83,10019,pave,none,ir1,lvl,all_pub,inside,gtl,no_ridge,norm,norm,one_fam,x2story,8,5,1995,1995,hip,comp_shg,vinyl_sd,vinyl_sd,brk_face,397,gd,ta,p_conc,gd,ta,no,alq,527,unf,0,815,1342,gas_a,ex,y,s_brkr,1358,1368,0,2726,0,0,2,1,4,1,gd,9,typ,1,ex,attchd,1995,r_fn,3,725,ta,ta,y,307,169,168,0,0,0,none,none,none,0,6,2006,wd,normal,350000
x0528360050,x060,rl,114,17242,pave,none,ir1,lvl,all_pub,inside,gtl,no_ridge,norm,norm,one_fam,x2story,9,5,1993,1994,hip,comp_shg,metal_sd,metal_sd,brk_face,738,gd,gd,p_conc,ex,ta,gd,rec,292,glq,1393,48,1733,gas_a,ex,y,s_brkr,1933,1567,0,3500,1,0,3,1,4,1,ex,11,typ,1,ta,attchd,1993,r_fn,3,959,ta,ta,y,870,86,0,0,210,0,none,none,none,0,5,2006,wd,normal,584500
x0528365090,x060,rl,92,10120,pave,none,reg,lvl,all_pub,inside,gtl,no_ridge,norm,norm,one_fam,x2story,8,5,1994,1994,hip,comp_shg,vinyl_sd,vinyl_sd,brk_face,391,gd,ta,p_conc,gd,ta,no,glq,740,unf,0,425,1165,gas_a,ex,y,s_brkr,1203,1323,0,2526,1,0,2,1,4,1,gd,8,typ,1,ta,attchd,1994,r_fn,3,844,ta,ta,y,309,78,0,0,0,0,none,none,none,0,12,2006,wd,normal,290000
x0528366040,x060,rl,NA,12585,pave,none,ir1,lvl,all_pub,inside,gtl,no_ridge,norm,norm,one_fam,x2story,8,5,1993,1993,gable,comp_shg,hd_board,im_stucc,brk_face,420,gd,ta,p_conc,gd,ta,no,lw_q,247,glq,1039,0,1286,gas_a,ex,y,s_brkr,1565,1234,0,2799,1,0,2,1,3,1,gd,8,typ,1,ta,attchd,1993,fin,3,704,ta,ta,y,432,136,0,0,0,0,none,none,none,0,10,2006,wd,normal,315000
x0528429060,x060,rl,75,12447,pave,none,ir1,lvl,all_pub,inside,gtl,somerst,rr_an,norm,one_fam,x2story,8,5,2005,2006,gable,comp_shg,cemnt_bd,cment_bd,stone,192,gd,ta,p_conc,gd,gd,no,unf,0,unf,0,1100,1100,gas_a,ex,y,s_brkr,1116,848,0,1964,0,0,2,1,3,1,gd,8,typ,1,gd,built_in,2005,fin,2,760,ta,ta,y,200,70,0,0,0,0,none,none,none,0,1,2006,new,partial,252000
x0528429120,x020,rl,49,20896,pave,none,ir2,lvl,all_pub,cul_d_sac,gtl,somerst,rr_an,norm,one_fam,x1story,8,5,2005,2006,gable,comp_shg,vinyl_sd,vinyl_sd,none,0,gd,ta,p_conc,ex,ta,mn,glq,1721,unf,0,356,2077,gas_a,ex,y,s_brkr,2097,0,0,2097,1,0,1,1,1,1,ex,8,typ,1,ex,attchd,2005,fin,3,1134,ta,ta,y,192,267,0,0,0,0,none,none,none,0,1,2006,new,partial,423000
x0528429130,x020,rl,85,10182,pave,none,ir1,lvl,all_pub,cul_d_sac,gtl,somerst,rr_nn,norm,one_fam,x1story,8,5,2006,2006,hip,comp_shg,vinyl_sd,vinyl_sd,stone,420,gd,ta,p_conc,ex,ta,mn,glq,1220,unf,0,440,1660,gas_a,ex,y,s_brkr,1660,0,0,1660,1,0,2,0,3,1,gd,8,typ,1,gd,attchd,2006,r_fn,2,500,ta,ta,y,322,50,0,0,0,0,none,none,none,0,5,2006,new,partial,290000
x0528445010,x020,rl,85,10936,pave,none,reg,lvl,all_pub,corner,gtl,somerst,feedr,norm,one_fam,x1story,8,5,2006,2006,gable,comp_shg,vinyl_sd,vinyl_sd,brk_face,60,gd,ta,p_conc,gd,ta,no,unf,0,unf,0,1504,1504,gas_a,ex,y,s_brkr,1504,0,0,1504,0,0,2,0,3,1,gd,7,typ,0,none,attchd,2006,fin,2,510,ta,ta,y,144,0,0,0,0,0,none,none,none,0,9,2006,new,partial,199000
x0528477030,x020,fv,81,11216,pave,none,reg,lvl,all_pub,inside,gtl,somerst,norm,norm,one_fam,x1story,8,5,2006,2006,gable,comp_shg,vinyl_sd,vinyl_sd,none,0,gd,ta,p_conc,gd,gd,no,unf,0,unf,0,1489,1489,gas_a,ex,y,s_brkr,1489,0,0,1489,0,0,2,0,3,1,gd,7,typ,1,gd,attchd,2006,r_fn,2,776,ta,ta,y,0,140,0,0,0,0,none,none,none,0,6,2006,new,partial,232600
x0528480070,x060,fv,84,10728,pave,none,reg,lvl,all_pub,inside,gtl,somerst,norm,norm,one_fam,x2story,8,5,2006,2006,gable,comp_shg,vinyl_sd,vinyl_sd,none,0,gd,ta,p_conc,gd,ta,mn,unf,0,unf,0,1095,1095,gas_a,gd,y,s_brkr,1095,844,0,1939,0,0,2,1,3,1,gd,8,typ,1,gd,attchd,2006,r_fn,3,1053,ta,ta,y,192,51,0,0,0,0,none,none,none,0,8,2006,new,partial,266000
x0528480100,x060,fv,65,8125,pave,none,reg,lvl,all_pub,inside,gtl,somerst,norm,norm,one_fam,x2story,7,5,2005,2006,gable,comp_shg,vinyl_sd,vinyl_sd,none,0,gd,ta,p_conc,gd,ta,no,unf,0,unf,0,756,756,gas_a,ex,y,s_brkr,756,797,0,1553,0,0,2,1,3,1,gd,6,typ,0,none,attchd,2005,r_fn,2,615,ta,ta,y,0,45,0,0,0,0,none,none,none,0,3,2006,new,partial,186500
x0528480110,x060,fv,65,8125,pave,none,reg,lvl,all_pub,inside,gtl,somerst,norm,norm,one_fam,x2story,6,5,2005,2005,gable,comp_shg,vinyl_sd,vinyl_sd,none,0,gd,ta,p_conc,gd,ta,no,unf,0,unf,0,858,858,gas_a,ex,y,s_brkr,858,858,0,1716,0,0,2,1,3,1,gd,7,typ,0,none,attchd,2005,r_fn,2,615,ta,ta,y,0,53,0,0,0,0,none,none,none,0,2,2006,wd,normal,200825
x0528480150,x060,fv,65,8125,pave,none,reg,lvl,all_pub,inside,gtl,somerst,norm,norm,one_fam,x2story,7,5,2006,2006,gable,comp_shg,vinyl_sd,vinyl_sd,none,0,gd,ta,p_conc,gd,gd,no,unf,0,unf,0,770,770,gas_a,ex,y,s_brkr,778,798,0,1576,0,0,2,1,3,1,gd,6,typ,0,none,attchd,2006,r_fn,2,614,ta,ta,y,0,50,0,0,0,0,none,none,none,0,8,2006,new,partial,197000
x0528488120,x020,fv,62,7500,pave,pave,reg,lvl,all_pub,inside,gtl,somerst,norm,norm,one_fam,x1story,7,5,2005,2005,gable,comp_shg,vinyl_sd,vinyl_sd,none,0,gd,ta,p_conc,gd,ta,no,unf,0,unf,0,1257,1257,gas_a,ex,y,s_brkr,1266,0,0,1266,0,0,2,0,3,1,gd,6,typ,1,ta,attchd,2005,unf,2,453,ta,ta,y,38,144,0,0,0,0,none,none,none,0,4,2006,wd,normal,176000
x0531363080,x020,rl,74,7733,pave,none,ir1,lvl,all_pub,inside,gtl,sawyer_w,norm,norm,one_fam,x1story,6,5,2005,2005,gable,comp_shg,vinyl_sd,vinyl_sd,none,0,ta,ta,p_conc,ta,ta,mn,glq,24,unf,0,1118,1142,gas_a,ex,y,s_brkr,1142,0,0,1142,0,0,1,1,3,1,gd,5,typ,0,none,none,NA,none,0,0,none,none,y,4,50,0,0,0,0,none,none,none,0,1,2006,wd,normal,139500
x0531367010,x020,rl,91,11024,pave,none,ir1,lvl,all_pub,corner,gtl,sawyer_w,norm,norm,one_fam,x1story,7,5,2005,2006,gable,comp_shg,vinyl_sd,vinyl_sd,brk_face,118,gd,ta,p_conc,gd,ta,av,unf,0,unf,0,1400,1400,gas_a,ex,y,s_brkr,1400,0,0,1400,0,0,2,0,3,1,gd,6,typ,0,none,attchd,2005,r_fn,2,612,ta,ta,y,144,55,0,0,0,0,none,none,none,0,10,2006,new,partial,186800
x0531375060,x020,rl,63,13072,pave,none,reg,lvl,all_pub,inside,gtl,sawyer_w,rr_ae,norm,one_fam,x1story,6,5,2005,2006,gable,comp_shg,vinyl_sd,vinyl_sd,none,0,ta,ta,p_conc,gd,ta,no,unf,0,unf,0,1131,1131,gas_a,ex,y,s_brkr,1131,0,0,1131,0,0,1,1,3,1,gd,6,typ,0,none,none,NA,none,0,0,none,none,y,0,39,0,0,0,0,none,none,none,0,3,2006,new,partial,132000
x0531375070,x020,rl,63,13072,pave,none,reg,lvl,all_pub,inside,gtl,sawyer_w,rr_ae,norm,one_fam,x1story,6,5,2005,2005,gable,comp_shg,vinyl_sd,vinyl_sd,none,0,gd,ta,p_conc,gd,ta,no,unf,0,unf,0,1141,1141,gas_a,ex,y,s_brkr,1141,0,0,1141,0,0,1,1,3,1,ta,6,typ,0,none,detchd,2005,unf,2,484,ta,ta,y,0,0,0,0,0,0,none,none,none,0,3,2006,wd,abnorml,142500
x0531375100,x020,rl,63,13072,pave,none,reg,lvl,all_pub,inside,gtl,sawyer_w,rr_ae,norm,one_fam,x1story,6,5,2004,2004,gable,comp_shg,vinyl_sd,vinyl_sd,none,0,ta,ta,p_conc,gd,ta,no,alq,941,unf,0,217,1158,gas_a,ex,y,s_brkr,1158,0,0,1158,1,0,1,1,3,1,gd,5,typ,0,none,detchd,2006,unf,2,576,ta,ta,y,0,50,0,0,0,0,none,none,none,0,5,2006,new,partial,158000
x0531376030,x060,rl,65,7800,pave,none,reg,lvl,all_pub,inside,gtl,sawyer_w,norm,norm,one_fam,x2story,7,5,2005,2005,gable,comp_shg,vinyl_sd,vinyl_sd,brk_face,172,gd,ta,p_conc,gd,ta,no,unf,0,unf,0,891,891,gas_a,ex,y,s_brkr,891,795,0,1686,0,0,2,1,3,1,gd,8,typ,0,none,attchd,2005,fin,2,462,ta,ta,y,144,101,0,0,0,0,none,none,none,0,4,2006,wd,normal,184000
x0531376050,x060,rl,74,7632,pave,none,ir1,lvl,all_pub,inside,gtl,sawyer_w,norm,norm,one_fam,x2story,7,5,2005,2005,gable,comp_shg,vinyl_sd,vinyl_sd,brk_face,96,gd,ta,p_conc,gd,ta,no,unf,0,unf,0,784,784,gas_a,ex,y,s_brkr,831,754,0,1585,0,0,2,1,3,1,gd,7,typ,0,none,attchd,2005,r_fn,2,449,ta,ta,y,100,77,0,0,0,0,none,none,none,0,3,2006,wd,normal,184900
x0531450040,x060,rl,65,7153,pave,none,reg,lvl,all_pub,inside,gtl,sawyer_w,norm,norm,one_fam,x2story,6,5,1992,1992,gable,comp_shg,vinyl_sd,vinyl_sd,none,0,gd,gd,p_conc,gd,ta,no,alq,387,unf,0,374,761,gas_a,ex,y,s_brkr,810,793,0,1603,0,0,2,1,3,1,gd,7,typ,0,none,attchd,1992,r_fn,2,484,ta,ta,y,0,124,0,0,0,0,none,none,none,0,7,2006,wd,normal,175900
x0531451290,x060,rl,70,9370,pave,none,ir2,lvl,all_pub,inside,gtl,sawyer_w,norm,norm,one_fam,x2story,6,5,1992,1993,gable,comp_shg,hd_board,hd_board,none,0,gd,ta,p_conc,gd,ta,no,alq,758,unf,0,78,836,gas_a,ex,y,s_brkr,844,887,0,1731,1,0,2,1,3,1,gd,7,typ,0,none,attchd,1992,r_fn,2,462,ta,ta,y,307,85,0,0,224,0,none,none,othr,3000,10,2006,wd,family,248500
x0531452100,x120,rl,50,7175,pave,none,reg,lvl,all_pub,inside,gtl,sawyer_w,norm,norm,twhs_ext,x1story,6,5,1991,1991,gable,comp_shg,plywood,plywood,none,0,gd,ta,p_conc,gd,ta,no,glq,278,unf,0,939,1217,gas_a,gd,y,s_brkr,1217,0,0,1217,0,0,2,0,2,1,gd,5,typ,0,none,attchd,1991,r_fn,2,484,ta,ta,y,0,64,0,0,0,0,none,none,none,0,6,2006,wd,normal,151000
x0531452210,x060,rl,NA,9019,pave,none,ir1,lvl,all_pub,inside,gtl,sawyer_w,rr_ae,norm,one_fam,x2story,6,5,1994,1994,gable,comp_shg,vinyl_sd,vinyl_sd,none,0,ta,ta,p_conc,gd,ta,no,alq,274,unf,0,362,636,gas_a,ex,y,s_brkr,636,684,0,1320,0,0,2,1,3,1,gd,6,typ,0,none,attchd,1994,fin,2,472,ta,ta,y,0,40,0,0,0,0,none,none,none,0,7,2006,wd,normal,150000
x0531478010,x020,rh,NA,8900,pave,none,reg,lvl,all_pub,inside,gtl,sawyer_w,norm,norm,one_fam,x1story,4,4,1966,1966,gable,comp_shg,hd_board,hd_board,none,0,ta,ta,c_block,ta,ta,no,rec,1056,unf,0,0,1056,gas_a,ta,y,s_brkr,1056,0,0,1056,1,0,1,0,2,1,ta,5,typ,0,none,detchd,1966,unf,1,384,ta,ta,y,0,42,0,0,0,0,none,mn_prv,none,0,11,2006,wd,normal,107000
x0531479030,x020,rh,60,7800,pave,none,reg,lvl,all_pub,corner,gtl,sawyer_w,norm,norm,one_fam,x1story,5,5,1965,1965,gable,comp_shg,vinyl_sd,vinyl_sd,none,0,ta,ta,c_block,ta,ta,no,blq,641,unf,0,187,828,gas_a,gd,y,s_brkr,965,0,0,965,1,0,1,0,3,1,ta,6,typ,0,none,detchd,1979,unf,1,300,ta,ta,y,421,0,0,0,0,0,none,mn_prv,none,0,7,2006,wd,abnorml,119900
x0532351060,x020,rl,70,9100,pave,none,reg,lvl,all_pub,inside,gtl,sawyer,rr_ae,norm,one_fam,x1story,5,4,1962,1962,hip,comp_shg,wd_sdng,wd_sdng,brk_face,51,ta,ta,c_block,ta,ta,no,lw_q,36,unf,0,952,988,gas_a,ex,y,s_brkr,988,0,0,988,1,0,1,0,3,1,ta,6,typ,0,none,detchd,1977,unf,2,624,ta,ta,y,0,0,0,0,0,0,none,none,none,0,7,2006,wd,normal,129500
x0532351090,x090,rm,70,9100,pave,none,reg,lvl,all_pub,inside,gtl,sawyer,rr_ae,norm,duplex,x1story,5,5,1963,1963,gable,comp_shg,hd_board,hd_board,brk_face,336,ta,ta,c_block,ta,ta,no,rec,1332,unf,0,396,1728,gas_a,ta,y,s_brkr,1728,0,0,1728,1,0,2,0,6,2,ta,10,typ,0,none,detchd,1963,unf,2,504,ta,ta,y,0,0,0,0,0,0,none,none,none,0,11,2006,con_li,abnorml,125000
x0532376180,x020,rl,65,8450,pave,none,reg,lvl,all_pub,inside,gtl,sawyer,rr_ae,norm,one_fam,x1story,5,6,1968,1968,gable,comp_shg,plywood,plywood,brk_face,90,ta,ta,c_block,ta,ta,no,blq,162,rec,270,450,882,gas_a,ta,y,s_brkr,909,0,0,909,0,0,1,0,3,1,ta,5,typ,0,none,attchd,1968,unf,1,294,ta,ta,y,0,155,0,0,0,0,none,mn_prv,none,0,11,2006,cod,normal,116000
x0532376250,x020,rl,NA,8638,pave,none,ir1,lvl,all_pub,inside,gtl,sawyer,rr_ae,norm,one_fam,x1story,5,6,1963,1963,gable,comp_shg,hd_board,hd_board,none,0,ta,ta,p_conc,ta,ta,no,alq,181,unf,0,744,925,gas_a,gd,y,s_brkr,925,0,0,925,1,0,1,0,2,1,ta,5,typ,0,none,detchd,1990,unf,2,484,ta,ta,y,203,74,0,0,0,0,none,none,none,0,10,2006,wd,normal,133500
x0532378070,x020,rl,NA,13526,pave,none,ir1,lvl,all_pub,cul_d_sac,gtl,sawyer,norm,norm,one_fam,x1story,5,6,1965,1965,hip,comp_shg,hd_board,plywood,brk_face,114,ta,ta,c_block,ta,ta,no,blq,560,lw_q,375,0,935,gas_a,ta,y,s_brkr,935,0,0,935,1,0,1,0,3,1,ta,5,typ,0,none,attchd,1965,unf,1,288,ta,ta,y,180,0,0,0,0,0,none,mn_prv,none,0,11,2006,wd,normal,137000
x0532378160,x020,rl,65,6993,pave,none,reg,lvl,all_pub,inside,gtl,sawyer,feedr,norm,one_fam,x1story,5,7,1961,1994,gable,comp_shg,hd_board,plywood,none,0,ta,ta,c_block,ta,ta,no,blq,465,unf,0,447,912,gas_a,ta,y,s_brkr,1236,0,0,1236,0,0,1,0,3,1,ta,6,typ,1,ta,attchd,1961,unf,1,288,ta,ta,y,0,0,0,0,0,0,none,none,none,0,6,2006,wd,normal,135000
x0532378220,x020,rl,NA,8789,pave,none,ir1,lvl,all_pub,inside,gtl,sawyer,norm,norm,one_fam,x1story,5,6,1967,1967,gable,comp_shg,vinyl_sd,vinyl_sd,none,0,ta,ta,c_block,ta,ta,mn,rec,659,unf,0,253,912,gas_a,ta,y,s_brkr,941,0,0,941,0,0,1,0,3,1,ta,6,typ,1,po,attchd,1967,unf,1,288,ta,ta,y,64,0,0,0,0,0,none,none,none,0,6,2006,wd,normal,129200
x0533127080,x060,rl,NA,14541,pave,none,ir1,lvl,all_pub,corner,gtl,no_ridge,norm,norm,one_fam,x2story,8,7,1993,1993,gable,comp_shg,metal_sd,metal_sd,none,0,gd,gd,p_conc,gd,gd,no,glq,1012,unf,0,326,1338,gas_a,ex,y,s_brkr,1352,1168,0,2520,1,0,2,1,5,1,gd,10,typ,1,ta,attchd,1993,r_fn,3,796,ta,ta,y,209,55,0,0,0,0,none,none,none,0,11,2006,wd,abnorml,310000
x0533128030,x060,rl,NA,13346,pave,none,ir1,lvl,all_pub,cul_d_sac,gtl,no_ridge,norm,norm,one_fam,x2story,7,5,1992,2000,gable,comp_shg,hd_board,hd_board,none,0,gd,ta,p_conc,gd,ta,no,glq,728,unf,0,367,1095,gas_a,ex,y,s_brkr,1166,1129,0,2295,1,0,2,1,4,1,gd,9,typ,1,ta,attchd,1992,r_fn,2,590,ta,ta,y,0,40,0,0,0,0,none,none,none,0,7,2006,wd,normal,268000
x0533206040,x120,fv,34,3628,pave,pave,reg,lvl,all_pub,inside,gtl,somerst,norm,norm,twhs_ext,x1story,7,5,2004,2004,gable,comp_shg,metal_sd,metal_sd,none,0,gd,ta,p_conc,gd,ta,no,unf,0,unf,0,1143,1143,gas_a,ex,y,s_brkr,1143,0,0,1143,0,0,1,1,1,1,gd,5,typ,1,gd,attchd,2004,r_fn,2,588,ta,ta,y,0,191,0,0,0,0,none,none,none,0,5,2006,wd,normal,176400
x0533208050,x120,fv,37,3316,pave,pave,ir1,lvl,all_pub,inside,gtl,somerst,norm,norm,twhs_ext,x1story,8,5,2005,2005,gable,comp_shg,metal_sd,metal_sd,none,0,gd,ta,p_conc,gd,ta,no,glq,1039,unf,0,208,1247,gas_a,ex,y,s_brkr,1247,0,0,1247,1,0,1,1,1,1,gd,4,typ,1,gd,attchd,2005,fin,2,550,ta,ta,y,0,84,0,0,0,0,none,none,none,0,4,2006,wd,normal,197000
x0533212100,x160,fv,30,3180,pave,pave,reg,lvl,all_pub,inside,gtl,somerst,norm,norm,twhs_ext,x2story,7,5,2005,2005,gable,comp_shg,metal_sd,metal_sd,none,0,ta,ta,p_conc,gd,ta,no,unf,0,unf,0,600,600,gas_a,ex,y,s_brkr,520,600,80,1200,0,0,2,1,2,1,gd,4,typ,0,none,detchd,2005,r_fn,2,480,ta,ta,y,0,166,0,0,0,0,none,none,none,0,6,2006,wd,normal,151000
x0533212110,x160,fv,24,2544,pave,pave,reg,lvl,all_pub,inside,gtl,somerst,norm,norm,twhs_int,x2story,7,5,2005,2005,gable,comp_shg,metal_sd,metal_sd,none,0,gd,ta,p_conc,gd,ta,no,unf,0,unf,0,600,600,gas_a,ex,y,s_brkr,520,623,80,1223,0,0,2,1,2,1,gd,4,typ,0,none,detchd,2005,r_fn,2,480,ta,ta,y,0,166,0,0,0,0,none,none,none,0,7,2006,wd,normal,147400
x0533212120,x160,fv,24,2544,pave,pave,reg,lvl,all_pub,inside,gtl,somerst,norm,norm,twhs_int,x2story,7,5,2005,2005,gable,comp_shg,metal_sd,metal_sd,none,0,gd,ta,p_conc,gd,ta,no,unf,0,unf,0,600,600,gas_a,ex,y,s_brkr,520,623,80,1223,0,0,2,1,2,1,gd,4,typ,0,none,detchd,2005,r_fn,2,480,ta,ta,y,0,166,0,0,0,0,none,none,none,0,7,2006,wd,normal,149900
x0533212130,x160,fv,30,3180,pave,pave,reg,lvl,all_pub,inside,gtl,somerst,norm,norm,twhs_ext,x2story,7,5,2005,2005,gable,comp_shg,metal_sd,metal_sd,none,0,gd,ta,p_conc,gd,ta,no,unf,0,unf,0,600,600,gas_a,ex,y,s_brkr,520,600,80,1200,0,0,2,1,2,1,gd,4,typ,0,none,detchd,2005,r_fn,2,480,ta,ta,y,0,166,0,0,0,0,none,none,none,0,4,2006,wd,abnorml,144152
x0533221080,x160,fv,NA,2998,pave,none,reg,lvl,all_pub,inside,gtl,somerst,norm,norm,twhs_ext,x2story,6,5,2000,2000,gable,comp_shg,metal_sd,metal_sd,brk_face,513,gd,ta,p_conc,gd,ta,no,glq,353,unf,0,403,756,gas_a,ex,y,s_brkr,768,756,0,1524,0,0,2,1,2,1,gd,4,typ,0,none,detchd,2000,unf,2,440,ta,ta,y,0,32,0,0,0,0,none,none,none,0,6,2006,wd,normal,166000
x0533223080,x160,fv,NA,2651,pave,none,reg,lvl,all_pub,fr2,gtl,somerst,norm,norm,twhs_int,x2story,7,5,2000,2000,gable,comp_shg,metal_sd,metal_sd,none,0,gd,ta,p_conc,gd,ta,no,glq,641,unf,0,32,673,gas_a,ex,y,s_brkr,673,709,0,1382,1,0,2,1,3,1,gd,6,typ,0,none,detchd,2000,unf,2,490,ta,ta,y,153,50,0,0,0,0,none,none,none,0,4,2006,wd,normal,165000
